ID,Tanggal,Value
UDR840C,2025-04-22 20:00:00Z,0
UDR840C,2025-04-22 21:00:00Z,0
UDR840C,2025-04-22 22:00:00Z,0
UDR840C,2025-04-22 23:00:00Z,0
UDR840C,2025-04-23 00:00:00Z,0
UDR840C,2025-04-23 01:00:00Z,0
UDR840C,2025-04-23 02:00:00Z,0
UDR840C,2025-04-23 03:00:00Z,0
UDR840C,2025-04-23 04:00:00Z,0
UDR840C,2025-04-23 05:00:00Z,0
UDR840C,2025-04-23 06:00:00Z,0
UDR840C,2025-04-23 07:00:00Z,0
UDR840C,2025-04-23 08:00:00Z,0
UDR840C,2025-04-23 09:00:00Z,0
UDR840C,2025-04-23 10:00:00Z,0
UDR840C,2025-04-23 11:00:00Z,0
UDRE61A,2025-04-21 12:00:00Z,56
UDRE61A,2025-04-21 13:00:00Z,55
UDRE61A,2025-04-21 14:00:00Z,55
UDRE61A,2025-04-21 15:00:00Z,55
UDRE61A,2025-04-21 16:00:00Z,55
UDRE61A,2025-04-21 17:00:00Z,54
UDRE61A,2025-04-21 18:00:00Z,54
UDRE61A,2025-04-21 19:00:00Z,55
UDRE61A,2025-04-21 20:00:00Z,55
UDRE61A,2025-04-21 21:00:00Z,56
UDRE61A,2025-04-21 22:00:00Z,57
UDRE61A,2025-04-21 23:00:00Z,58
UDRE61A,2025-04-22 00:00:00Z,59
UDRE61A,2025-04-22 01:00:00Z,60
UDRE61A,2025-04-22 02:00:00Z,61
UDRE61A,2025-04-22 03:00:00Z,62
UDRE61A,2025-04-22 04:00:00Z,64
UDRE61A,2025-04-22 05:00:00Z,66
UDRE61A,2025-04-22 06:00:00Z,69
UDRE61A,2025-04-22 07:00:00Z,72
UDRE61A,2025-04-22 08:00:00Z,74
UDRE61A,2025-04-22 09:00:00Z,76
UDRE61A,2025-04-22 10:00:00Z,77
UDRE61A,2025-04-22 11:00:00Z,77
UDRE61A,2025-04-22 12:00:00Z,76
UDRE61A,2025-04-22 13:00:00Z,75
UDRE61A,2025-04-22 14:00:00Z,76
UDRE61A,2025-04-22 15:00:00Z,77
UDRE61A,2025-04-22 16:00:00Z,79
UDRE61A,2025-04-22 17:00:00Z,79
UDRE61A,2025-04-22 18:00:00Z,79
UDRE61A,2025-04-22 19:00:00Z,79
UDRE61A,2025-04-22 20:00:00Z,80
UDRE61A,2025-04-22 21:00:00Z,80
UDRE61A,2025-04-22 22:00:00Z,81
UDRE61A,2025-04-22 23:00:00Z,81
UDRE61A,2025-04-23 00:00:00Z,82
UDRE61A,2025-04-23 01:00:00Z,83
UDRE61A,2025-04-23 02:00:00Z,83
UDRE61A,2025-04-23 03:00:00Z,83
UDRE61A,2025-04-23 04:00:00Z,83
UDRE61A,2025-04-23 05:00:00Z,83
UDRE61A,2025-04-23 06:00:00Z,81
UDRE61A,2025-04-23 07:00:00Z,79
UDRE61A,2025-04-23 08:00:00Z,78
UDRE61A,2025-04-23 09:00:00Z,76
UDRE61A,2025-04-23 10:00:00Z,75
UDRE61A,2025-04-23 11:00:00Z,74
UDRF32D,2025-04-21 12:00:00Z,43
UDRF32D,2025-04-21 13:00:00Z,42
UDRF32D,2025-04-21 14:00:00Z,43
UDRF32D,2025-04-21 15:00:00Z,43
UDRF32D,2025-04-21 16:00:00Z,43
UDRF32D,2025-04-21 17:00:00Z,43
UDRF32D,2025-04-21 18:00:00Z,43
UDRF32D,2025-04-21 19:00:00Z,45
UDRF32D,2025-04-21 20:00:00Z,47
UDRF32D,2025-04-21 21:00:00Z,48
UDRF32D,2025-04-21 22:00:00Z,49
UDRF32D,2025-04-21 23:00:00Z,50
UDRF32D,2025-04-22 00:00:00Z,51
UDRF32D,2025-04-22 01:00:00Z,51
UDRF32D,2025-04-22 02:00:00Z,49
UDRF32D,2025-04-22 03:00:00Z,48
UDRF32D,2025-04-22 04:00:00Z,47
UDRF32D,2025-04-22 05:00:00Z,47
UDRF32D,2025-04-22 06:00:00Z,48
UDRF32D,2025-04-22 07:00:00Z,51
